cid,Efficacy
6866413,
1949842,
1920133,
1609330,
16682050,
3309221,
699740,44.3503
3482073,73.0019
939495,
2883185,
987600,
5942664,
21103,
2031105,104.308
911747,
16682051,
3252833,
3744387,
915699,
16682052,
16682053,
16682054,100
16682055,
4859711,
2031293,
16682056,
16682057,100
1853692,
16682058,
16682059,
3747032,31.4364
1998225,
5599767,
912978,
934383,
16682060,
2892419,41.2161
1908070,
929510,
5711013,
3301621,
135656286,
135645960,
5335876,
5356971,
16411443,100
1562731,
135412004,
3657560,
757310,
16682061,
135650321,
3284406,
1604452,41.1449
1879735,
16682062,
828266,
725712,
5334057,
7073656,
16682063,
845690,42.8803
1912321,
1920623,
1391495,44.9196
3815267,
16682064,
2851045,
1924956,
1968390,53.993
776252,
16682065,
2011172,
135469893,
3504072,
290232,
5210680,
9636499,
948036,34.6787
5925103,
4371715,
2909542,
2012668,
1049845,
135400446,
16682066,
1224407,42.3542
1614390,
4361643,
16682067,
3294033,
16682068,
1420601,
9616504,
949048,
52997364,
3473830,36.6126
913013,39.684
3815118,
135548673,
1562630,
867649,
5918537,
1357491,
135802830,
910991,
764469,
9633163,
1906133,45.079
16682071,42.5593
912166,
9625393,
29143,
826355,
6881346,49.9188
1912311,
759234,
5210678,
135465140,
5709672,33.1479
1913097,
305765,
600280,
135520779,
1848230,
2790886,
2253428,
6883318,52.0382
1912896,
9637887,59.1501
3469628,
3765615,
1963296,
135651320,103.523
5591715,
9636330,
6890591,
1962620,
768265,
5591767,
1954624,
1854674,
5106822,34.3857
9681936,
3556865,
9653239,
826310,
135591541,
2838487,
1967565,
1884793,
1575351,
1867792,
1097871,
1872395,43.5232
1855553,
1937957,
135398882,
1913200,
721803,
5776548,
1846834,
54688349,41.9141
4894939,100
225521,80.0353
2001019,
9664549,
5599233,
3698876,
3735145,
2829866,
1945551,
919438,
1897336,
1903155,
3809633,
1944394,
54688350,30.0604
1915327,
5096351,
1910983,
699474,
81289,
16682074,
1046768,
1916944,
9675345,
1880289,
54679555,
947969,
1602469,64.4634
3654733,129.885
3347797,
6882354,
1385343,36.6734
23684916,
2771875,64.3599
16682075,
16682076,
608658,
3653100,
1572160,
1897865,
2848814,
764857,
3638428,
16682077,
1070058,
2039909,
4894956,
1900573,
1923965,
1926597,
16682078,
1912118,
1379947,
1588118,
4886237,34.5815
54686949,
1376934,
135569083,
919940,
16682079,44.093
5189681,
211446,
16682080,
684250,
1830730,
2870838,
5372044,
1849927,38.0045
1870756,
4887893,
2843901,
54688352,
1897058,
1878990,40.9137
4553298,
16682081,
54679587,
12253764,
7367310,
1420281,71.8212
5968941,
934091,
791234,
877955,
1911834,
66949,
2838705,
135423520,
78545,28.2867
15750483,
1895848,
948186,
3738436,
1897376,
81049,
917083,
1830754,
16682082,
16682083,
1912517,52.0786
9632573,
4859672,
2026315,32.5948
853178,
1960233,
4889984,
2001649,
6888854,
3804410,
6890049,
1862335,
2790884,
1870326,
860783,
135406049,
5424153,
3699644,
1967479,37.4353
1944533,47.0475
5037587,
5332872,
941989,
4890024,
2021331,
1982709,
9610797,
379403,
9636310,
16682085,
7007384,
3701502,68.7893
2783560,
1858358,
608089,
100489,
16682086,
5369686,
535738,
5332871,
1900770,
719990,
5290698,
943192,
5423222,
1851480,
11899977,
1967013,
16405314,
1938961,
2014915,39.0642
16682088,
4888929,
4890596,
135456329,
336005,
5926233,
4892289,
1896689,
1958534,
16682089,
3844563,
16682090,44.0113
3703965,
921268,
2849389,
1928783,
1815491,
1975785,
1917161,
1873213,
4589235,
9655300,
2783559,
921801,
731344,
16682091,
16682092,
1915099,
1712876,
1893392,
3070103,
6864775,
1904773,
5614848,
761053,
3765969,
1913063,
1077742,
16682093,
12968579,
9627372,
722701,
929434,39.1032
6883300,
1909338,
911108,
919306,
6883323,
1908405,
2831231,
9620345,52.7026
1827716,
708934,
3823728,43.6763
3575923,
3730114,
16682094,
135627845,
12277695,
1900412,
1559435,46.3793
1916113,
1550317,
929471,
135459070,
2542501,45.9808
16682095,
4409724,
2118442,
135635674,
6865415,
5367144,
2123987,
6407143,
135550265,
936298,
9596913,
3709370,
5873109,
4366328,
913226,
16682096,
16682098,
3883191,
1974732,
950620,
16682099,
16682100,
16682101,
16682102,
16682103,
3700757,
6863798,
6884360,
1536969,
910902,
712427,
5165692,
6881952,
1918808,84.0993
911287,
949666,
3546264,36.4484
16412199,
16682104,
16682105,
1989167,
3795610,
16682106,
949237,
6884358,
9612685,
9567020,
4681922,
135469773,
135632037,
16412047,
2356890,
203420,
5899530,
3838461,
1925182,
135465044,
2855109,
3759788,
16682108,
5886744,
921731,
3680414,
6867685,
16682109,
737736,
7390066,
6401687,87.382
16682110,
737186,
940069,
1829082,63.3581
3913191,
41410,
5282361,
4082798,
929469,
6878489,
16682111,31.8046
9557686,
6401134,
3323022,
16682112,
16682113,45.8912
3842538,
764701,
6881310,
6289234,30.144
3448281,
3728438,
6415246,
6382135,
135446754,
4661965,
9637485,
6369570,
2319752,
1957942,
16682114,
135537976,90.3091
2480993,
2472709,
9613490,
2454503,
765189,
135420698,
3805954,96.6128
6878992,
4238855,
6887135,
6887635,
2102943,
6904928,
2161641,
6884937,
2090426,
6885662,
6887223,
3519081,
135576722,
135616141,
9622504,
5168702,
16682115,
738878,
4836157,
1850590,
16682116,
681229,
16682117,
786347,
6355593,
947049,
16682118,
16682119,
3971436,
2359176,
2358580,86.7452
9557730,82.4435
7430277,
6888733,
3260314,
913157,
6865075,
621893,
16246965,
9608276,
135521660,
1420648,
16682120,
135440833,
2458299,
16682121,
1853121,
6043656,
3908705,
1525302,
5950891,
2103615,
2377387,
2352089,
16682122,
2351921,
4374126,
16682123,
16682124,
2378218,
16682125,
16682126,
16682127,
16682128,
135676253,
135676128,
4652735,34.5435
16682129,25.5778
2439363,
2469249,
2531182,
3901657,
3794954,53.1985
2416044,
2438419,76.1753
3988955,
3876612,
2120810,
2118130,42.733
5404551,
735789,
2049985,
5219387,
4832920,
2556330,
16682130,
5944368,
16682131,47.3565
135641793,
2517192,
1833850,
5400601,
854165,
3726475,
3511107,
135549654,
3499926,
939662,
6883246,
3783111,
1894837,
6401248,
912209,
9619217,
1209038,
599556,
12844715,
135650558,
2850427,
5898784,100
3758075,
3072313,
16682134,
5934016,
3775575,
3695158,
165073,
2779081,
4886764,
16682136,
28892,
2358574,
2372207,
3304227,
4619,
2831792,40.2978
16682137,
135505970,
16682138,
1343048,
6884089,
947547,
16682139,50.036
2479857,
16682140,
6456545,
2449277,
2469491,101.279
135512180,
2835299,
3572794,
9633396,
3660272,
12102113,
3725283,
3728810,
5898230,121.505
2095353,
16682141,
747980,
740896,
5936723,
583438,
2560263,
16682142,
3333001,
1554840,41.0235
6310289,64.9631
5916478,
9556823,
3044816,
16682143,
749377,
2161831,
727950,
16241568,
2081844,
135441992,
6412021,
1900319,
2361522,
9621125,
884750,
914229,
1147803,
5186298,
16682145,
3642028,
6216545,
135454739,
6902747,36.539
9560781,
135447661,
5338538,
6148478,
6298899,49.2309
4366224,
4304254,
135537196,
135416684,
402953,
2850126,
135436035,
914723,
4410051,
1397666,
135630512,
1400206,
135446665,
5913663,
6904720,
2916315,
16682146,
3713131,
3111674,
5219557,
6546894,
747582,
135549592,
1420394,53.2941
135549613,
950744,
135635745,
4205343,
5919649,
1882307,
5829864,
16682147,
3821512,
3487246,
6881316,51.0253
1910944,66.5883
135515674,
6881906,
5244453,
2543144,
910016,
5979754,
6883957,
1940053,
915755,
2398417,
608570,
9699567,
3529224,
3316706,
921161,
3827990,
1746683,
1923497,
1967831,
3800911,44.4986
4265619,
5900961,
135423479,46.914
1496836,67.2425
6870413,
3663696,
9610746,
135447277,38.0816
135423494,
916350,
135426178,94.368
5865695,
135802831,
845897,
17572843,
604334,
6858937,
920391,
3800281,
916088,
6881025,
6512633,
3763524,
135845987,
4295211,100
2894220,100
700673,
3952621,
1384428,
135650706,
687498,
6355326,
135635860,
5923664,
6870336,
135650721,
2884035,
724891,
135845988,
1902752,
135404079,
915709,
9698992,
16682153,
2893826,
787892,
1922284,
3830097,
135480441,
16682155,
135648265,
1828093,
1922894,45.3786
1417899,57.0784
4638872,
4274443,
3747130,
16410491,
16682156,
16682157,
135648145,
1905389,
9625405,
135650458,
4172730,
135464752,
135419713,32.6909
135549638,
135648074,
135549589,
3125542,
135675912,
135650435,71.3521
1894170,
4033684,27.5314
6217473,
6217547,
1922664,66.4854
6907129,41.8526
2554303,
16242695,
3873021,
2670128,
54688355,
1932740,
2066126,
854214,
931556,41.3852
854236,
2828603,
2001082,
1908766,
135549601,
5904279,
6295467,
6368310,
9626106,
6882315,
1965567,
1852483,
948702,34.6473
1983253,
5719739,241.984
135406296,
16240143,
4617100,
1973884,
135457119,
4164890,
748023,
3717589,
95946,
9631364,
1516230,48.0808
5041444,
1397809,
2080994,
2111807,
1424299,
3980527,
2481791,
1613895,
3930725,
4650431,
135400000,
2538543,63.1627
2108469,
135651101,
2571643,
4833461,
2562147,
3820260,
3537824,
2856381,
3434960,
939671,
2450741,
54688356,
6634,
6040156,32.7732
16682161,
16682162,
1547997,
6407296,
919508,
16682163,
5392139,
16682164,41.39
1858048,
5376916,40.4449
4961584,
2120697,
3686320,
1865850,
1069413,
16242963,
3744304,
3707540,
912922,
135463924,
3845662,
272630,
2869543,
4878082,
2368667,
139887,42.4372
2568123,
1392207,
1896393,92.1736
6273628,
4601148,
16682165,
5906002,
4354854,
1384944,
917243,
1418564,
1868051,
16682166,
2101505,
2124679,
2545792,
2500890,
915930,84.2293
135481369,85.7655
135635704,
1895588,44.5012
742152,37.8927
6285001,
3254139,
3502851,
6060955,
348986,
6859891,
135400897,
1284856,
4045169,
3847596,
6889486,
1993621,
135444306,
135469991,
3690229,
9633673,
3746973,80.1455
5351113,
854333,
16682168,
3727149,
1977374,
9636109,
5159882,
1387857,
3401729,
772978,
16682169,
2867640,
16682170,
16682171,
16682172,
6858351,
3575858,
16682173,
16682174,58.1413
16682175,
16682176,
16682177,
16682178,
16682179,
16682180,
921967,
1042164,
5914092,
1036004,
916189,
828292,51.1274
16682181,
16682182,66.4819
16682183,
16682184,
16682185,
16682186,
1936299,
135845989,
932258,
805261,
913126,
3796941,34.159
9564856,
9635457,
16682187,76.7018
16682188,
16682189,80.0071
16682190,
16682191,
16682192,
5835473,
16682193,
16682194,
16682195,
135440313,
3706693,
5912764,46.4489
6231011,
1402447,
16682196,
1960296,
16682197,
16682198,
16682199,
16682200,
4885904,
2065030,
5405138,
135484403,
1617552,
1872967,
1905085,
135549661,
5935605,
219150,
16682203,
687184,100
1832692,35.3219
6374050,
1965510,
9638434,
11901495,
948123,
6900390,
3348764,
2328600,
6414698,
4027779,
5136979,45.7083
16682204,
6519896,
4694432,
722597,
9632149,
9660909,
1224166,
744678,42.1667
917269,
916087,
1353096,
135648539,
917086,
135514231,
744736,
135538182,
135423495,
934351,
531397,
4897041,
9585302,62.7205
6895803,
335343,
9636671,
346140,
1920892,
6370868,
5934348,
9664357,
3662109,
135650466,
3438105,
5906044,
1860831,
135506003,
4262785,
921893,
839868,
135659393,
978413,78.8253
914413,
4422712,
853792,100
16682206,
16682207,
135408857,
16682208,
3609910,
1894260,42.9133
3324427,47.1105
1548767,
2118092,
12102114,
1606654,
5110999,
950832,
700784,40
947964,
4315738,
4529904,
2538053,
2569567,
135530930,
2100651,
4264578,
2097670,
1420014,
3829473,
135656194,
2552849,
2366824,
16682209,
16682210,
3692539,
16242962,
2112295,
2394599,
9666785,
3617218,
3646028,74.391
2530798,
777206,
135549771,80.6786
16682212,
2100890,
2558401,
135534216,40
3897128,
4552056,
2866244,
3984843,
9640649,52.0726
2303018,102.036
2140111,
2308204,34.1493
3358745,
4305303,
1387582,
1609318,
3851775,
5351082,
1418293,51.8916
3705595,
3493986,
676629,
1278630,
2111418,
2102208,
16682213,
4008175,
3315601,
4838133,
1910147,
4891357,
135450482,
205896,
936728,
1013437,
16682214,
9557161,
6884314,
2856844,
3724164,
2377756,
6369127,75.0239
135464463,
3391423,
3615552,
1409857,
1940119,
1536257,
135456915,
1521640,
135650440,
3481652,
3762447,
3763588,
5100134,179.057
135458873,
2466285,
7481176,
5826146,
3989190,
5192509,
3617826,
841429,
135656191,
787888,
3504598,
4518923,
739934,
3850974,81.5476
16682215,
2854685,
781001,
135431931,
914730,
915546,
914878,
914928,
6401686,
919070,
16238744,
2353180,
9679622,
135521994,
5926982,52.6043
5450701,
4545833,
1212425,
2121598,
4596467,
4304601,
3649208,
9665785,36.1538
2326421,
2325870,
710526,
2326019,
16246086,
2455829,
2453488,64.8217
135676063,
4093942,
755939,
135403521,
9658353,
6865043,
6863186,42.2014
5515040,
6862911,
6886854,
1937622,
802836,
948564,48.386
3134071,
4652862,
135414038,
2081106,
3987525,
2329331,100
3307112,
12546860,
3620700,
16242967,
4363808,
16242794,
2098889,
16246326,
9684179,
2454591,
6882598,
9637102,
9629905,
9623359,
135648148,
6895868,
5390600,
135416637,54.4899
812102,
3948761,
16246275,
6861246,
135476409,
2466214,
3997693,
16246687,
4868904,
3319388,45.8063
135423194,
5178559,
6893133,58.6071
135472565,
1627348,54.6143
135557872,
9684005,103.975
4623190,
3743587,
2303653,
135466009,
1180754,
14512,
135494048,
2392389,
16237581,
3248064,
1916821,
1627491,
54688358,
3815867,
3301980,
9586625,
275627,
707045,
135420955,
5303156,
937086,
2018511,
6520504,
707935,
1986934,
1976699,
3789797,
5171670,
4304332,
16412603,
931812,47.0978
135547123,
16411549,
16411432,
3409146,
135547146,
852288,58.9507
2316832,
16682216,47.219
756038,
135681155,83.9533
9655261,
3807056,
9637755,
938228,
6889267,
1994456,
934596,
589142,
6890230,
5417734,
5923292,
3823013,
6891044,
135437501,
3624808,
935887,
135437464,
3722479,
3561100,
3815303,
938116,
9632847,
9587091,
3484268,
5386563,
940002,
940009,
823810,
737473,
16682217,
16682218,
765306,
2032826,43.0953
936638,
1844446,
16682219,
9636354,
888737,
2353153,
16682220,
4969079,
2537884,
2537825,55.8681
6906989,
16682221,37.8686
16682222,
1590944,
4151617,
2384301,
6076861,
6215810,100
2713431,
2079617,
4541828,
1529752,
1927297,
4885252,
2545855,
2545377,
2540784,
1042655,
2320670,
2380499,
4460337,
5066197,
54676834,
6900572,42.8545
3706450,
135845990,
135845991,
3494311,
6296112,
16682223,
9631461,
9636099,
9637116,
4969416,
5122175,
6224181,
4305839,
2372137,
2371606,32.9822
1968289,
6889750,
2027548,43.5232
4561688,
931813,
942804,
9557737,
5192945,
911008,
54680702,
3753497,51.4033
5149831,38.5711
830207,
625270,55.7264
761851,
1738511,
5793951,100
16682224,
1420753,
946216,
906413,
3735790,
2836076,
2859702,
135547126,
1907348,
16682225,
16682226,37.6994
4893837,
2847805,
2847776,
2517644,
4969432,
950271,
3649889,
135437343,
3333949,
9552185,
135607195,47.4279
135400795,
3693244,47.7436
6886486,
6865455,
9612405,48.6775
135547135,
9643297,
2036025,
16682227,
949175,
16239891,
135676016,
2874138,
5775433,
135421723,
16239889,57.9437
9622548,
6884203,
5424418,
6884762,
6881320,41.2492
6884470,
6884292,
9666097,
9666249,
6150985,
6884569,
5424365,
6880227,
6878409,39.267
6870919,
9616838,98.8053
5469564,
5338182,
5339238,
5402317,
5342864,
6861718,44.9679
3982788,
5341566,
749342,
9557761,
6401200,
5421742,
1849030,
9626631,
1208225,79.8138
16682228,
16682229,
9633668,
9585598,
6884320,
16682230,
872088,
1861462,
78537,
135469928,58.3811
9585548,
6866652,
6881370,
3714086,
2771937,
1621713,
3779663,55.6425
2043624,
1864530,59.0973
5293559,
936722,
3559597,
3724094,
4526926,
913088,
4264650,
6858625,
1865064,
3810077,56.4308
6884550,
5424432,
135569777,
135650434,
5611463,
3787567,
3737427,
3826217,
2833927,
135541840,
719249,
747885,52.6243
747884,
135411610,
135641513,
135549744,
135650528,
135558973,
382090,
2842221,
16682231,65.6304
135484238,
5852707,
135400228,
3697485,
854751,
5930712,
16682232,91.2263
16682233,
16682234,
12718038,
1420827,
3792221,
87425,
6886586,
1963487,49.0055
910870,
4237829,
1215283,
9625003,
9633730,
9637981,
14435435,
1828480,
3829419,
3820176,
6865018,
695469,
735817,86.3432
3741616,
6374159,
294932,
5908159,
5340941,55.689
3739401,
6878417,
1548292,
6879967,
6879508,
16682235,41.9521
3577201,41.3314
6882779,
6861720,77.9383
6861722,
6386111,
6880401,54.5106
9624540,
3436530,
1927956,
6880312,
6879954,
5227072,
5418960,
7219020,
913283,
913034,
1932059,
1988321,
945258,
16682236,
16682237,
3651160,
5377944,
945517,
945536,
1399707,
16682239,79.75
6868899,92.8756
2859494,
9677984,
6878451,43.8076
5898671,
5339661,
6865187,
5393347,53.1091
939875,
3326515,
5548040,40.2463
916352,
3740693,
3729854,
7472265,
3459960,
3345699,
2869403,
1927436,
16682240,
919728,
16682241,
4342231,
4365959,
4297235,
3295870,
3775510,
1969953,
2872315,
3716740,
3836549,
5410238,
6866442,
943136,
4891749,
1950622,
5412707,
135473986,
5194755,
1208330,
775346,
3845259,
9557203,
2842984,
6879958,
6862500,
6862493,
6881294,
5336219,
6884226,
6880233,
6387158,
3983009,
6861696,
6544294,
3433166,
1986175,
936506,
3553089,
6878506,
3890485,
1991975,
2017227,42.1385
6886789,
5105208,
1841376,
1995924,
937707,
9632867,
846378,
762523,
1124076,
2866776,
936779,
6883670,
3632147,
703600,
3340104,
3598834,
854749,
1600362,
16682243,
6885183,
949092,
6863602,
5336453,
9660656,
16682244,
6887696,37.4936
951311,
3743019,
16682246,
747896,
5911325,
3754305,
948832,
2834912,
3343314,
6885330,
739245,
808806,
6878559,
6879213,
1397732,50.0565
943545,77.1626
939075,
941594,
3513548,
7464662,
941833,24.5121
5726750,34.4382
3146106,151.841
1950819,
3918209,
6881448,
6879206,
921367,
13228018,
5920595,
1829765,
15165,
1861054,
5917512,
753285,
9691599,
6878583,
6893827,
6879980,
6884109,
9699840,
5396647,38.1474
744054,
1836000,
5337548,
743522,
848588,
5726836,
6878849,104.705
9639015,
6881378,
6880792,
6883540,
6869164,
5111997,
9659068,
2860434,
6870669,
9660615,
951480,
6858420,
3377198,
6880344,
5923696,
6861729,67.7003
6861937,51.8076
6869295,
5726796,
6879499,
6868898,
6187096,
2023132,
135521318,
6858624,
5334275,
6876295,
5271119,
16236485,
16236812,
16682247,67.2651
6884485,
9615833,
6884534,
2791632,
6883035,
135450471,
2828675,
2832737,
135630590,
3794307,
3726387,
911605,
6889488,
935400,
3910855,50.7218
9682893,
1400820,
826907,50.7946
826894,
3274823,
3415787,
6506000,
135590910,
1398974,
4265095,42.8309
818739,52.3331
6883391,
6878799,
6882762,
9631339,
1995859,
6878930,
1999116,
5872316,40.9567
5726756,
7529757,
5151378,
1357611,
3879386,
1034233,
3776127,
3802172,
1402084,
6878336,
7547931,55.071
3361416,
6868780,
3277017,
3777408,
6859095,
3588389,
6878439,
5424915,
1839774,
4362570,
5904845,100
921739,
9579790,
762646,
739206,
1993390,
5726426,79.8427
135635832,
5342699,
5822301,
3797823,
5402710,
3611837,
9632113,
854314,
3564142,
9660607,
3757409,
1849949,
1414748,100
16682252,
3797618,
921265,41.8709
1859443,
135411608,
3706742,
6882879,
3843296,
1872623,
910009,
135471819,
9557075,
3800804,
5854931,46.8599
16682253,
3676154,
3727630,
135526872,56.4567
910535,
16682254,
16235770,48.7065
16682255,
766181,
16682256,46.012
16682257,
4364917,
15270872,
3714609,
2043510,
1941538,
2842484,
950075,
1969673,31.336
1527243,39.2576
619250,
6858454,
1887142,
1376890,
6867746,53.3791
5400071,
6879025,
9615784,
9617944,
5453838,
5521064,
9557778,
16682258,
1965168,
9557753,
9557777,
3828498,
6538476,
788773,
1842616,
915890,
935868,
6877764,
6881453,
4587396,
5521796,
1908735,
3664264,
1322439,
1992509,
5514951,
1040375,
6882920,
1872787,
738558,63.0901
5726397,72.1466
1891209,
1587460,54.7099
3472571,
5809316,
5095790,
747290,41.6968
5943296,56.4097
